element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
45,10,15,0,True,2020-09-21T17:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-709,10543,922,1631
45,22,8,0,False,2020-09-28T16:45:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-1756,9412,665,2421
45,30,11,0,True,2020-10-04T18:15:00Z,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-1307,8507,391,1698
46,10,15,15,True,2020-09-21T17:00:00Z,1,0,2,90,1,0,1,0,0,0,0,0,0,0,3,44,47.0,0.3,33.0,8.0,45,-696,12720,648,1344
46,22,8,6,False,2020-09-28T16:45:00Z,0,3,3,90,0,0,1,0,0,0,0,0,0,0,0,25,23.8,0.0,0.0,2.4,45,123297,178556,145702,22405
46,30,11,1,True,2020-10-04T18:15:00Z,7,2,4,90,0,0,0,2,0,0,0,0,0,0,0,10,14.8,0.0,0.0,1.5,45,88397,283613,115630,27233
47,10,15,0,True,2020-09-21T17:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-808,10561,270,1078
47,22,8,0,False,2020-09-28T16:45:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1206,9820,238,1444
47,30,11,0,True,2020-10-04T18:15:00Z,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-931,9170,100,1031
48,10,15,0,True,2020-09-21T17:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-119,823,111,230
48,22,8,0,False,2020-09-28T16:45:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-152,721,60,212
48,30,11,0,True,2020-10-04T18:15:00Z,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-60,696,49,109
49,10,15,0,True,2020-09-21T17:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-623,8177,963,1586
49,22,8,0,False,2020-09-28T16:45:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-2443,6236,449,2892
49,30,11,0,True,2020-10-04T18:15:00Z,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-2031,4320,22,2053
50,10,15,1,True,2020-09-21T17:00:00Z,1,0,2,28,0,0,0,0,0,0,0,0,0,0,0,3,4.4,12.9,6.0,2.3,45,50916,1061409,159041,108125
50,22,8,0,False,2020-09-28T16:45:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-74542,1015076,136592,211134
50,30,11,0,True,2020-10-04T18:15:00Z,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-124870,902961,43293,168163
51,10,15,0,True,2020-09-21T17:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3260,131948,27719,30979
51,22,8,0,False,2020-09-28T16:45:00Z,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-34274,96053,2450,36724
51,30,11,0,True,2020-10-04T18:15:00Z,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-17903,80174,1098,19001
52,10,15,3,True,2020-09-21T17:00:00Z,1,0,2,90,0,0,1,0,0,0,0,0,0,0,0,15,13.2,19.6,26.0,5.9,50,-1498,25260,1933,3431
52,22,8,3,False,2020-09-28T16:45:00Z,0,3,3,86,0,0,1,0,0,0,0,0,0,0,0,3,3.2,0.5,0.0,0.4,50,-1041,25292,3375,4416
52,30,11,1,True,2020-10-04T18:15:00Z,7,2,4,79,0,0,0,2,0,0,0,1,0,0,0,4,11.6,0.3,0.0,1.2,50,-1437,24358,1814,3251
53,7,5,0,True,2020-09-14T19:15:00Z,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,17313,0,0
53,16,14,0,False,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-3976,14517,1468,5444
53,19,13,0,True,2020-09-26T11:30:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-3299,11677,1017,4316
53,32,7,0,False,2020-10-03T14:00:00Z,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1667,10429,803,2470
54,7,5,1,True,2020-09-14T19:15:00Z,1,3,1,44,0,0,0,1,0,0,0,0,0,0,0,6,6.8,27.2,2.0,3.6,65,0,78657,0,0
54,16,14,1,False,2020-09-20T13:00:00Z,0,3,2,12,0,0,0,0,0,0,0,0,0,0,0,3,6.4,1.2,0.0,0.8,65,-25783,57682,2185,27968
54,19,13,2,True,2020-09-26T11:30:00Z,2,3,3,73,0,0,0,2,0,0,0,0,0,0,0,7,1.4,2.8,0.0,0.4,64,-13848,45742,1340,15188
54,32,7,1,False,2020-10-03T14:00:00Z,4,2,4,24,0,0,0,1,0,0,0,0,0,0,0,5,3.4,13.0,8.0,2.4,64,-5216,42184,1748,6964
55,7,5,0,True,2020-09-14T19:15:00Z,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,849631,0,0
55,14,9,0,False,2020-09-20T18:00:00Z,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-110033,635661,6747,140182
55,20,16,2,True,2020-09-26T19:00:00Z,0,1,3,90,0,0,0,1,0,0,0,0,0,0,0,9,13.8,4.1,13.0,3.1,45,-22133,612961,4637,26770
55,36,14,2,False,2020-10-03T19:00:00Z,3,1,4,67,0,0,0,2,0,0,0,0,0,0,0,13,6.0,2.5,8.0,1.7,44,18947,660276,82706,63759
56,5,9,0,True,2020-09-13T13:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,299163,0,0
56,12,7,0,False,2020-09-19T11:30:00Z,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-369,324407,17443,17812
56,27,5,0,True,2020-09-26T16:30:00Z,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-3975,328418,22204,26179
56,37,16,0,False,2020-10-04T11:00:00Z,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1824,330781,12021,13845
57,7,5,1,True,2020-09-14T19:15:00Z,1,3,1,11,0,0,0,0,0,0,0,0,0,0,0,4,2.6,0.3,0.0,0.3,60,0,10256,0,0
57,16,14,0,False,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-1344,10665,510,1854
57,19,13,1,True,2020-09-26T11:30:00Z,2,3,3,16,0,0,0,1,0,0,0,0,0,0,0,5,4.0,16.2,10.0,3.0,59,-2499,8573,328,2827
57,32,7,1,False,2020-10-03T14:00:00Z,4,2,4,8,0,0,0,0,0,0,0,0,0,0,0,3,2.0,1.8,0.0,0.4,59,-1100,7779,243,1343
58,7,5,0,True,2020-09-14T19:15:00Z,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,7211,0,0
58,16,14,0,False,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1974,5422,133,2107
58,19,13,0,True,2020-09-26T11:30:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1043,4535,132,1175
58,32,7,0,False,2020-10-03T14:00:00Z,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-475,4123,99,574
59,7,5,0,True,2020-09-14T19:15:00Z,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,6355,0,0
59,16,14,0,False,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-1491,5044,106,1597
59,19,13,0,True,2020-09-26T11:30:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-701,4658,228,929
59,32,7,0,False,2020-10-03T14:00:00Z,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-857,3924,131,988
60,7,5,0,True,2020-09-14T19:15:00Z,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,2010,0,0
60,16,14,0,False,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-545,1495,44,589
60,19,13,0,True,2020-09-26T11:30:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-282,1253,9666,9948
60,32,7,0,False,2020-10-03T14:00:00Z,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-147,1121,30,177
61,7,5,0,True,2020-09-14T19:15:00Z,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,51065,0,0
61,16,14,1,False,2020-09-20T13:00:00Z,0,3,2,32,0,0,0,0,0,0,0,0,0,0,0,4,2.8,1.8,0.0,0.5,45,-7122,46103,1006,8128
61,19,13,0,True,2020-09-26T11:30:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-6018,41184,1241,7259
61,32,7,0,False,2020-10-03T14:00:00Z,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-4781,36993,740,5521
62,7,5,1,True,2020-09-14T19:15:00Z,1,3,1,90,0,0,0,3,0,0,0,0,0,0,0,16,20.4,1.2,7.0,2.9,50,0,531265,0,0
62,16,14,7,False,2020-09-20T13:00:00Z,0,3,2,90,0,0,1,0,0,0,0,0,0,0,1,26,18.8,0.8,0.0,2.0,50,-45744,508280,11610,57354
62,19,13,-2,True,2020-09-26T11:30:00Z,2,3,3,90,0,0,0,3,1,0,0,1,0,0,0,5,0.6,0.8,2.0,0.3,50,-14632,510370,30378,45010
62,32,7,0,False,2020-10-03T14:00:00Z,4,2,4,90,0,0,0,4,0,0,0,0,0,0,0,14,13.6,3.2,1.0,1.8,50,-55557,456061,6570,62127
63,7,5,0,True,2020-09-14T19:15:00Z,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,1315,0,0
63,16,14,0,False,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-313,1051,31,344
63,19,13,0,True,2020-09-26T11:30:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-166,909,35,201
63,32,7,0,False,2020-10-03T14:00:00Z,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-105,818,22,127
64,7,5,0,True,2020-09-14T19:15:00Z,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,22063,0,0
64,16,14,0,False,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-7348,14656,367,7715
64,19,13,0,True,2020-09-26T11:30:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-3949,11125,10186,14135
64,32,7,0,False,2020-10-03T14:00:00Z,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-2100,9214,114,2214
65,7,5,2,True,2020-09-14T19:15:00Z,1,3,1,90,0,0,0,3,0,0,0,0,0,0,0,16,15.4,18.2,20.0,5.4,50,0,2728,0,0
65,16,14,3,False,2020-09-20T13:00:00Z,0,3,2,77,0,0,1,0,0,0,0,0,0,0,0,9,9.2,13.6,0.0,2.3,50,596,4539,1554,958
65,19,13,8,True,2020-09-26T11:30:00Z,2,3,3,90,1,0,0,3,0,0,0,0,0,0,1,31,47.2,18.2,66.0,13.1,50,658,5890,2011,1353
65,32,7,5,False,2020-10-03T14:00:00Z,4,2,4,90,0,1,0,4,0,0,0,0,0,0,0,25,29.8,28.1,8.0,6.6,50,40144,52692,51237,11093
66,7,5,1,True,2020-09-14T19:15:00Z,1,3,1,90,0,0,0,3,0,0,0,0,0,0,0,14,14.8,11.8,1.0,2.8,45,0,187445,0,0
66,16,14,6,False,2020-09-20T13:00:00Z,0,3,2,90,0,0,1,0,0,0,0,0,0,0,0,21,10.0,1.0,0.0,1.1,45,-17741,171745,2892,20633
66,19,13,1,True,2020-09-26T11:30:00Z,2,3,3,90,0,0,0,3,0,0,0,0,0,0,0,12,12.4,0.8,17.0,3.0,45,-4037,173190,15990,20027
66,32,7,0,False,2020-10-03T14:00:00Z,4,2,4,90,0,0,0,4,0,0,0,0,0,0,0,10,6.8,5.0,20.0,3.2,45,-10365,163327,4263,14628
67,7,5,0,True,2020-09-14T19:15:00Z,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,22681,0,0
67,16,14,0,False,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3610,21500,845,4455
67,19,13,0,True,2020-09-26T11:30:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-4280,17976,733,5013
67,32,7,0,False,2020-10-03T14:00:00Z,4,2,4,45,0,0,0,2,0,0,0,0,0,0,0,10,16.6,4.9,4.0,2.6,44,-2785,15576,379,3164
68,7,5,2,True,2020-09-14T19:15:00Z,1,3,1,90,0,0,0,3,0,0,0,0,0,0,0,1,0.0,1.0,8.0,0.7,65,0,102974,0,0
68,16,14,16,False,2020-09-20T13:00:00Z,0,3,2,90,2,1,1,0,0,0,0,0,0,0,3,66,88.4,14.6,60.0,16.3,65,-9748,101960,7825,17573
68,19,13,8,True,2020-09-26T11:30:00Z,2,3,3,90,1,0,0,3,0,0,0,0,0,0,2,33,40.2,38.7,62.0,14.1,65,37254,160211,67121,29867
68,32,7,6,False,2020-10-03T14:00:00Z,4,2,4,90,1,0,0,4,0,0,0,0,0,0,0,26,40.0,5.8,73.0,11.9,65,99742,281184,141065,41323
69,7,5,8,True,2020-09-14T19:15:00Z,1,3,1,90,1,0,0,3,0,0,0,0,0,0,1,28,40.8,27.6,11.0,7.9,60,0,24123,0,0
69,16,14,6,False,2020-09-20T13:00:00Z,0,3,2,90,0,1,1,0,0,0,0,0,0,0,0,19,25.0,36.9,13.0,7.5,60,11942,47806,19867,7925
69,19,13,1,True,2020-09-26T11:30:00Z,2,3,3,90,0,0,0,3,0,0,0,1,0,0,0,-3,3.0,25.0,23.0,5.1,60,17274,71199,34630,17356
69,32,7,5,False,2020-10-03T14:00:00Z,4,2,4,90,0,1,0,4,0,0,0,0,0,0,0,14,0.0,17.4,43.0,5.9,60,59207,138726,81893,22686
70,7,5,1,True,2020-09-14T19:15:00Z,1,3,1,90,0,0,0,3,0,0,0,0,0,2,0,12,11.6,0.0,0.0,1.2,45,0,1121565,0,0
70,16,14,6,False,2020-09-20T13:00:00Z,0,3,2,90,0,0,1,0,0,0,0,0,0,0,0,22,4.2,0.0,0.0,0.4,45,-21416,1159789,61649,83065
70,19,13,1,True,2020-09-26T11:30:00Z,2,3,3,90,0,0,0,3,0,0,0,0,0,1,0,10,8.4,0.0,0.0,0.8,45,33686,1227969,143115,109429
70,32,7,0,False,2020-10-03T14:00:00Z,4,2,4,90,0,0,0,4,0,0,0,0,0,2,0,11,10.2,0.0,0.0,1.0,45,-23063,1214001,46393,69456
71,7,5,1,True,2020-09-14T19:15:00Z,1,3,1,11,0,0,0,0,0,0,0,0,0,0,0,3,4.4,0.7,0.0,0.5,55,0,3104,0,0
71,16,14,1,False,2020-09-20T13:00:00Z,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,4,2.0,10.4,18.0,3.0,55,-235,3804,305,540
71,19,13,3,True,2020-09-26T11:30:00Z,2,3,3,16,0,1,0,1,0,0,0,1,0,0,0,20,24.2,30.4,10.0,6.5,55,-348,3886,304,652
71,32,7,0,False,2020-10-03T14:00:00Z,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-247,3920,386,633
72,7,5,0,True,2020-09-14T19:15:00Z,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,133,0,0
72,16,14,0,False,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-6,163,34,40
72,19,13,0,True,2020-09-26T11:30:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-9,161,9654,9663
72,32,7,0,False,2020-10-03T14:00:00Z,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-14,155,19,33
73,7,5,0,True,2020-09-14T19:15:00Z,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,622,0,0
73,16,14,0,False,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-118,546,47,165
73,19,13,0,True,2020-09-26T11:30:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-83,485,41,124
73,32,7,0,False,2020-10-03T14:00:00Z,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-20,476,43,63
74,7,5,1,True,2020-09-14T19:15:00Z,1,3,1,78,0,0,0,3,0,0,0,0,0,0,0,16,14.2,0.8,0.0,1.5,45,0,103827,0,0
74,16,14,6,False,2020-09-20T13:00:00Z,0,3,2,90,0,0,1,0,0,0,0,0,0,0,0,21,12.8,3.8,0.0,1.7,45,-12682,96397,4037,16719
74,19,13,0,True,2020-09-26T11:30:00Z,2,3,3,90,0,0,0,3,0,0,0,1,0,0,0,14,22.6,17.0,2.0,4.2,45,7469,111432,21069,13600
74,32,7,0,False,2020-10-03T14:00:00Z,4,2,4,90,0,0,0,4,0,0,0,0,0,0,0,13,25.4,3.1,0.0,2.9,45,-5843,106517,5085,10928
75,7,5,0,True,2020-09-14T19:15:00Z,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,824870,0,0
75,16,14,0,False,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-58911,812242,35034,93945
75,19,13,0,True,2020-09-26T11:30:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-72543,752348,36950,109493
75,32,7,0,False,2020-10-03T14:00:00Z,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-51451,707680,17214,68665
76,7,5,2,True,2020-09-14T19:15:00Z,1,3,1,90,0,0,0,3,0,0,0,0,0,0,0,13,8.4,3.8,5.0,1.7,45,0,269810,0,0
76,16,14,0,False,2020-09-20T13:00:00Z,0,3,2,88,0,0,1,0,0,0,0,0,1,0,0,3,0.0,3.9,2.0,0.3,45,21711,314988,52550,30839
76,19,13,0,True,2020-09-26T11:30:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-68822,242593,13774,82596
76,32,7,9,False,2020-10-03T14:00:00Z,4,2,4,90,1,0,0,4,0,0,0,0,0,0,2,33,47.4,8.3,15.0,7.1,45,-13257,233951,10162,23419
77,7,5,3,True,2020-09-14T19:15:00Z,1,3,1,90,0,1,0,3,0,0,0,1,0,0,0,22,33.8,27.3,20.0,8.1,45,0,114860,0,0
77,16,14,4,False,2020-09-20T13:00:00Z,0,3,2,57,0,1,0,0,0,0,0,0,0,0,0,12,4.8,0.9,21.0,2.7,45,95722,255961,121019,25297
77,19,13,4,True,2020-09-26T11:30:00Z,2,3,3,90,0,1,0,3,0,0,0,0,0,0,0,21,10.0,2.5,2.0,1.5,46,173130,449371,246717,73587
77,32,7,0,False,2020-10-03T14:00:00Z,4,2,4,45,0,0,0,2,0,0,0,0,0,0,0,9,8.0,15.1,0.0,2.3,46,224217,710031,255139,30922
78,7,5,1,True,2020-09-14T19:15:00Z,1,3,1,45,0,0,0,2,0,0,0,0,0,0,0,-3,1.2,0.3,32.0,3.4,55,0,32205,0,0
78,16,14,8,False,2020-09-20T13:00:00Z,0,3,2,89,1,0,1,0,0,0,0,0,0,0,2,27,34.8,11.3,23.0,6.9,55,-1161,35030,5332,6493
78,19,13,2,True,2020-09-26T11:30:00Z,2,3,3,73,0,0,0,2,0,0,0,0,0,0,0,2,0.0,12.1,8.0,1.9,55,13526,55356,26823,13297
78,32,7,2,False,2020-10-03T14:00:00Z,4,2,4,65,0,0,0,3,0,0,0,0,0,0,0,7,3.0,0.3,4.0,0.7,55,-1311,55125,10399,11710
79,7,5,2,True,2020-09-14T19:15:00Z,1,3,1,78,0,0,0,3,0,0,0,0,0,0,0,14,13.4,24.0,17.0,5.4,45,0,21938,0,0
79,16,14,3,False,2020-09-20T13:00:00Z,0,3,2,90,0,0,1,0,0,0,0,0,0,0,0,11,6.8,13.8,2.0,2.3,45,7527,34504,13842,6315
79,19,13,2,True,2020-09-26T11:30:00Z,2,3,3,90,0,0,0,3,0,0,0,0,0,0,0,25,15.8,34.7,4.0,5.5,45,28663,70040,47799,19136
79,32,7,1,False,2020-10-03T14:00:00Z,4,2,4,81,0,0,0,4,0,0,0,1,0,0,0,6,10.0,17.0,0.0,2.7,45,24857,98255,40880,16023
80,7,5,0,True,2020-09-14T19:15:00Z,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,3939,0,0
80,16,14,0,False,2020-09-20T13:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-533,4108,156,689
80,19,13,0,True,2020-09-26T11:30:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-864,3458,83,947
80,32,7,0,False,2020-10-03T14:00:00Z,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-443,3108,93,536
81,14,9,0,False,2020-09-20T18:00:00Z,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-44155,347655,7804,51959
81,20,16,0,True,2020-09-26T19:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-91242,256219,1213,92455
81,36,14,0,False,2020-10-03T19:00:00Z,3,1,4,90,0,0,0,3,0,0,0,1,0,0,0,5,24.0,10.5,29.0,6.4,54,-43754,217072,1677,45431
82,14,9,-1,False,2020-09-20T18:00:00Z,4,2,2,90,0,0,0,4,0,0,0,1,0,0,0,4,11.8,1.0,6.0,1.9,45,-815,38923,3415,4230
82,20,16,1,True,2020-09-26T19:00:00Z,0,1,3,90,0,0,0,1,0,0,0,1,0,0,0,10,13.6,10.1,0.0,2.4,45,-1879,38080,4011,5890
82,36,14,1,False,2020-10-03T19:00:00Z,3,1,4,90,0,0,0,3,0,0,0,0,0,0,0,10,6.0,1.8,0.0,0.8,45,-2642,35951,1198,3840
83,14,9,-2,False,2020-09-20T18:00:00Z,4,2,2,50,0,0,0,3,1,0,0,0,0,0,0,-3,0.0,0.7,17.0,1.7,45,-1476,85013,9662,11138
83,20,16,0,True,2020-09-26T19:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-11025,75005,6425,17450
83,36,14,0,False,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-13830,61630,535,14365
84,14,9,0,False,2020-09-20T18:00:00Z,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-295,1333,45,340
84,20,16,0,True,2020-09-26T19:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-170,1200,9641,9811
84,36,14,0,False,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-84,1129,20,104
85,14,9,0,False,2020-09-20T18:00:00Z,4,2,2,90,0,0,0,4,0,0,0,0,0,0,0,11,22.8,10.2,6.0,3.9,45,-563,15118,881,1444
85,20,16,2,True,2020-09-26T19:00:00Z,0,1,3,90,0,0,0,1,0,0,0,0,0,0,0,12,24.6,0.5,4.0,2.9,45,-584,15661,1496,2080
85,36,14,1,False,2020-10-03T19:00:00Z,3,1,4,90,0,0,0,3,0,0,0,0,0,0,0,10,6.6,0.0,4.0,1.1,45,-445,15833,845,1290
86,14,9,1,False,2020-09-20T18:00:00Z,4,2,2,69,0,0,0,3,0,0,0,1,0,0,0,2,3.6,11.2,13.0,2.8,60,-3221,51558,4724,7945
86,20,16,0,True,2020-09-26T19:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-13928,38598,1934,15862
86,36,14,0,False,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-11960,27220,95,12055
87,14,9,0,False,2020-09-20T18:00:00Z,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-2789,6993,153,2942
87,20,16,0,True,2020-09-26T19:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-1701,5504,133,1834
87,36,14,1,False,2020-10-03T19:00:00Z,3,1,4,76,0,0,0,3,0,0,0,1,0,0,0,1,1.2,27.2,30.0,5.8,60,-69,5910,814,883
88,14,9,0,False,2020-09-20T18:00:00Z,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-7386,20376,129,7515
88,20,16,0,True,2020-09-26T19:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-4983,15704,129,5112
88,36,14,0,False,2020-10-03T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-2417,13517,76,2493
